contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026032404002764,RADHI,,,500,889.1,444550,2026-03-24,182540247,2776,,,2026-03-24T11:13:23.436002,Radhi Bidyut Company Ltd
2026032404002763,UAIL,,,164,500,82000,2026-03-24,182540244,180,,,2026-03-24T11:13:23.162559,United Ajod Insurance Limited
2026032403000763,MFIL,,,10,855,8550,2026-03-24,182540242,516,,,2026-03-24T11:13:23.150498,Manjushree Finance Ltd.
2026032405002074,HRL,,,10,895,8950,2026-03-24,182540240,9234,,,2026-03-24T11:13:23.112117,Himalayan Reinsurance Limited
2026032401003640,KDL,,,10,903,9030,2026-03-24,182540238,9151,,,2026-03-24T11:13:22.9073,Kalinchowk Darshan Limited
2026032403000762,FMDBL,,,30,914,27420,2026-03-24,182540237,490,,,2026-03-24T11:13:22.84762,First Micro Finance Laghubitta Bittiya Sanstha Limited
2026032404002762,RIDI,,,327,354,115758,2026-03-24,182540234,610,,,2026-03-24T11:13:22.597732,Ridi Power Company Limited
2026032401003639,HBL,,,209,230.3,48132.7,2026-03-24,182540232,134,,,2026-03-24T11:13:22.565616,Himalayan Bank Limited
2026032401003638,HBL,,,200,230.4,46080,2026-03-24,182540231,134,,,2026-03-24T11:13:22.56555,Himalayan Bank Limited
2026032401003637,HBL,,,440,230.5,101420,2026-03-24,182540229,134,,,2026-03-24T11:13:22.565481,Himalayan Bank Limited
2026032401003636,HBL,,,25,230.5,5762.5,2026-03-24,182540227,134,,,2026-03-24T11:13:22.565364,Himalayan Bank Limited
2026032401003635,HBL,,,126,230.5,29043,2026-03-24,182540225,134,,,2026-03-24T11:13:22.56524,Himalayan Bank Limited
2026032404002761,HPPL,,,99,419.4,41520.6,2026-03-24,182540223,2767,,,2026-03-24T11:13:22.445032,Himalayan Power Partner Ltd.
2026032404002760,HPPL,,,61,419.4,25583.4,2026-03-24,182540220,2767,,,2026-03-24T11:13:22.444707,Himalayan Power Partner Ltd.
2026032405002073,SAHAS,,,10,621.1,6211,2026-03-24,182540218,8021,,,2026-03-24T11:13:22.278661,Sahas Urja Limited
2026032405002072,PHCL,,,1485,348,516780,2026-03-24,182540216,8133,,,2026-03-24T11:13:22.163174,Peoples Hydropower Company Limited
2026032405002071,PHCL,,,15,348.1,5221.5,2026-03-24,182540215,8133,,,2026-03-24T11:13:22.162786,Peoples Hydropower Company Limited
2026032405002070,HDL,,,200,1240,248000,2026-03-24,182540212,235,,,2026-03-24T11:13:21.761595,Himalayan Distillery Limited
2026032404002759,AVYAN,,,100,1263,126300,2026-03-24,182540210,8117,,,2026-03-24T11:13:21.757377,Aviyan Laghubitta Bittiya Sanstha Limited
2026032401003634,SOHL,,,10,584.5,5845,2026-03-24,182540208,9311,,,2026-03-24T11:13:21.312694,Solu Hydropower Limited
2026032405002069,SGHC,,,227,427,96929,2026-03-24,182540207,8100,,,2026-03-24T11:13:21.290015,Swet-Ganga Hydropower & Construction Limited 
2026032401003633,SABBL,,,10,1848.1,18481,2026-03-24,182540204,9305,,,2026-03-24T11:13:20.992673,Salapa Bikas Bank Limited
2026032404002758,API,,,160,352,56320,2026-03-24,182540203,697,,,2026-03-24T11:13:20.913887,Api Power Company Ltd.
2026032401003632,PURE,,,10,999.1,9991,2026-03-24,182540200,9258,,,2026-03-24T11:13:20.641357,Pure Energy Limited
2026032404002757,UPPER,,,200,235,47000,2026-03-24,182540199,2792,,,2026-03-24T11:13:20.606654,Upper Tamakoshi Hydropower Ltd
2026032404002756,UPPER,,,175,235,41125,2026-03-24,182540197,2792,,,2026-03-24T11:13:20.606364,Upper Tamakoshi Hydropower Ltd
2026032403000761,CORBL,,,195,1990,388050,2026-03-24,182540194,450,,,2026-03-24T11:13:20.577492,Corporate Development Bank Limited
2026032401003631,NIMB,,,10,226.7,2267,2026-03-24,182540192,132,,,2026-03-24T11:13:20.569454,Nepal Investment Mega Bank Limited
2026032401003630,NIMB,,,40,226.9,9076,2026-03-24,182540191,132,,,2026-03-24T11:13:20.569346,Nepal Investment Mega Bank Limited
2026032401003629,SBL,,,26,409,10634,2026-03-24,182540188,145,,,2026-03-24T11:13:20.441294,Siddhartha Bank Limited
2026032404002755,HPPL,,,10,419.3,4193,2026-03-24,182540186,2767,,,2026-03-24T11:13:19.949892,Himalayan Power Partner Ltd.
2026032401003628,SABBL,,,10,1848.1,18481,2026-03-24,182540184,9305,,,2026-03-24T11:13:19.947302,Salapa Bikas Bank Limited
2026032404002754,HDHPC,,,50,261.2,13060,2026-03-24,182540183,2880,,,2026-03-24T11:13:19.653962,Himal Dolakha Hydropower Company Limited
2026032405002068,CLI,,,13,497,6461,2026-03-24,182540180,9209,,,2026-03-24T11:13:19.612436,Citizen Life Insurance Company Limited
2026032401003627,SOHL,,,10,584.5,5845,2026-03-24,182540178,9311,,,2026-03-24T11:13:19.549301,Solu Hydropower Limited
2026032401003626,TTL,,,30,930,27900,2026-03-24,182540177,9262,,,2026-03-24T11:13:19.044702,Trade Tower Limited
2026032405002067,NIFRA,,,108,293,31644,2026-03-24,182540174,2919,,,2026-03-24T11:13:18.439511,Nepal Infrastructure Bank Limited
2026032403000760,SLBBL,,,13,890.1,11571.3,2026-03-24,182540173,545,,,2026-03-24T11:13:18.174183,Swarojgar Laghubitta Bittiya Sanstha Ltd.
2026032404002753,BARUN,,,781,386,301466,2026-03-24,182540170,686,,,2026-03-24T11:13:17.945556,Barun Hydropower Co. Ltd.
2026032404002752,BARUN,,,219,386,84534,2026-03-24,182540169,686,,,2026-03-24T11:13:17.945436,Barun Hydropower Co. Ltd.
2026032401003625,BHCL,,,10,592.7,5927,2026-03-24,182540166,9267,,,2026-03-24T11:13:17.884499,Bikash Hydropower Company Limited
2026032404002751,HPPL,,,12,419.4,5032.8,2026-03-24,182540165,2767,,,2026-03-24T11:13:17.611857,Himalayan Power Partner Ltd.
2026032404002750,SHEL,,,100,347,34700,2026-03-24,182540163,2934,,,2026-03-24T11:13:17.25904,Singati Hydro Energy Limited
2026032404002749,SHEL,,,70,347,24290,2026-03-24,182540160,2934,,,2026-03-24T11:13:17.258749,Singati Hydro Energy Limited
2026032404002748,SHEL,,,200,347,69400,2026-03-24,182540158,2934,,,2026-03-24T11:13:17.258421,Singati Hydro Energy Limited
2026032404002747,SHEL,,,130,347,45110,2026-03-24,182540156,2934,,,2026-03-24T11:13:17.257952,Singati Hydro Energy Limited
2026032404002746,HPPL,,,10,419.4,4194,2026-03-24,182540155,2767,,,2026-03-24T11:13:17.114402,Himalayan Power Partner Ltd.
2026032401003624,SABBL,,,10,1848.1,18481,2026-03-24,182540152,9305,,,2026-03-24T11:13:17.045652,Salapa Bikas Bank Limited
2026032403000759,FMDBL,,,35,914,31990,2026-03-24,182540151,490,,,2026-03-24T11:13:17.008213,First Micro Finance Laghubitta Bittiya Sanstha Limited
2026032404002745,UNHPL,,,250,538,134500,2026-03-24,182540148,2831,,,2026-03-24T11:13:17.004794,Union Hydropower Limited
2026032401003623,TTL,,,192,930,178560,2026-03-24,182540147,9262,,,2026-03-24T11:13:16.807012,Trade Tower Limited
2026032405002066,HDL,,,200,1240,248000,2026-03-24,182540144,235,,,2026-03-24T11:13:16.727708,Himalayan Distillery Limited
2026032405002065,HDL,,,100,1240.1,124010,2026-03-24,182540143,235,,,2026-03-24T11:13:16.727606,Himalayan Distillery Limited
2026032401003622,SABBL,,,10,1848.1,18481,2026-03-24,182540140,9305,,,2026-03-24T11:13:16.560476,Salapa Bikas Bank Limited
2026032404002744,SHEL,,,450,345.5,155475,2026-03-24,182540138,2934,,,2026-03-24T11:13:16.46703,Singati Hydro Energy Limited
2026032404002743,SHEL,,,50,345.6,17280,2026-03-24,182540137,2934,,,2026-03-24T11:13:16.466811,Singati Hydro Energy Limited
2026032401003621,SABBL,,,10,1848.1,18481,2026-03-24,182540134,9305,,,2026-03-24T11:13:16.237951,Salapa Bikas Bank Limited
2026032401003620,SYPNL,,,10,1847.1,18471,2026-03-24,182540132,9303,,,2026-03-24T11:13:16.232927,SY Panel Nepal Limited
2026032403000758,FMDBL,,,50,914,45700,2026-03-24,182540131,490,,,2026-03-24T11:13:15.826746,First Micro Finance Laghubitta Bittiya Sanstha Limited
2026032403000757,FMDBL,,,50,914,45700,2026-03-24,182540129,490,,,2026-03-24T11:13:15.826541,First Micro Finance Laghubitta Bittiya Sanstha Limited
2026032403000756,FMDBL,,,300,914.1,274230,2026-03-24,182540127,490,,,2026-03-24T11:13:15.82624,First Micro Finance Laghubitta Bittiya Sanstha Limited
2026032404002742,HPPL,,,10,419.4,4194,2026-03-24,182540125,2767,,,2026-03-24T11:13:15.654373,Himalayan Power Partner Ltd.
2026032401003619,KBL,,,300,244.5,73350,2026-03-24,182540122,142,,,2026-03-24T11:13:15.557801,Kumari Bank Limited
2026032401003618,KBL,,,30,244.5,7335,2026-03-24,182540121,142,,,2026-03-24T11:13:15.557,Kumari Bank Limited
2026032404002741,SJCL,,,10,359,3590,2026-03-24,182540119,2842,,,2026-03-24T11:13:15.336038,SANJEN JALAVIDHYUT COMPANY LIMITED
2026032404002740,SJCL,,,10,356,3560,2026-03-24,182540116,2842,,,2026-03-24T11:13:15.335979,SANJEN JALAVIDHYUT COMPANY LIMITED
2026032405002064,SHIVM,,,100,713.5,71350,2026-03-24,182540114,2809,,,2026-03-24T11:13:15.315031,SHIVAM CEMENTS LTD
2026032405002063,SAHAS,,,15,621.3,9319.5,2026-03-24,182540113,8021,,,2026-03-24T11:13:15.008748,Sahas Urja Limited
2026032401003617,MBL,,,3000,267.6,802800,2026-03-24,182540111,140,,,2026-03-24T11:13:14.901728,Machhapuchhre Bank Limited
2026032401003616,MBL,,,2000,267.6,535200,2026-03-24,182540109,140,,,2026-03-24T11:13:14.901606,Machhapuchhre Bank Limited
2026032401003615,MBL,,,100,267.6,26760,2026-03-24,182540107,140,,,2026-03-24T11:13:14.901422,Machhapuchhre Bank Limited
2026032405002062,RFPL,,,250,416.9,104225,2026-03-24,182540105,8066,,,2026-03-24T11:13:14.724858,River Falls Power Limited
2026032404002739,AKJCL,,,100,415,41500,2026-03-24,182540103,2788,,,2026-03-24T11:13:14.442713,Ankhu Khola Jalvidhyut Company Ltd
2026032404002738,UPPER,,,20,235,4700,2026-03-24,182540100,2792,,,2026-03-24T11:13:14.211519,Upper Tamakoshi Hydropower Ltd
2026032404002737,HPPL,,,200,419.4,83880,2026-03-24,182540099,2767,,,2026-03-24T11:13:14.164761,Himalayan Power Partner Ltd.
2026032404002736,HPPL,,,69,419.4,28938.6,2026-03-24,182540097,2767,,,2026-03-24T11:13:14.164608,Himalayan Power Partner Ltd.
2026032404002735,HPPL,,,250,419.4,104850,2026-03-24,182540095,2767,,,2026-03-24T11:13:14.164454,Himalayan Power Partner Ltd.
2026032404002734,HPPL,,,50,419.4,20970,2026-03-24,182540093,2767,,,2026-03-24T11:13:14.164289,Himalayan Power Partner Ltd.
2026032404002733,HPPL,,,238,419.4,99817.2,2026-03-24,182540091,2767,,,2026-03-24T11:13:14.16398,Himalayan Power Partner Ltd.
2026032404002732,API,,,192,353,67776,2026-03-24,182540089,697,,,2026-03-24T11:13:13.897451,Api Power Company Ltd.
2026032404002731,API,,,2648,353,934744,2026-03-24,182540086,697,,,2026-03-24T11:13:13.897427,Api Power Company Ltd.
2026032404002730,API,,,100,352.9,35290,2026-03-24,182540084,697,,,2026-03-24T11:13:13.897402,Api Power Company Ltd.
2026032404002729,API,,,100,352.9,35290,2026-03-24,182540082,697,,,2026-03-24T11:13:13.897377,Api Power Company Ltd.
2026032404002728,API,,,900,352.5,317250,2026-03-24,182540080,697,,,2026-03-24T11:13:13.897345,Api Power Company Ltd.
2026032404002727,API,,,690,352.5,243225,2026-03-24,182540078,697,,,2026-03-24T11:13:13.897319,Api Power Company Ltd.
2026032404002726,API,,,100,352,35200,2026-03-24,182540076,697,,,2026-03-24T11:13:13.897286,Api Power Company Ltd.
2026032404002725,API,,,270,352,95040,2026-03-24,182540074,697,,,2026-03-24T11:13:13.897242,Api Power Company Ltd.
2026032401003614,SABBL,,,10,1848.1,18481,2026-03-24,182540072,9305,,,2026-03-24T11:13:13.414537,Salapa Bikas Bank Limited
2026032401003613,SABBL,,,10,1848.1,18481,2026-03-24,182540070,9305,,,2026-03-24T11:13:13.403549,Salapa Bikas Bank Limited
2026032401003612,HBL,,,10,230.5,2305,2026-03-24,182540068,134,,,2026-03-24T11:13:13.4005,Himalayan Bank Limited
2026032404002724,KKHC,,,340,293,99620,2026-03-24,182540067,2751,,,2026-03-24T11:13:13.320656,Khanikhola Hydropower Co. Ltd.
2026032401003611,SOHL,,,10,584.5,5845,2026-03-24,182540064,9311,,,2026-03-24T11:13:13.118874,Solu Hydropower Limited
2026032401003610,HBL,,,10,230.5,2305,2026-03-24,182540062,134,,,2026-03-24T11:13:13.038509,Himalayan Bank Limited
2026032403000755,NMFBS,,,50,1206.1,60305,2026-03-24,182540060,2746,,,2026-03-24T11:13:12.877075,National Laghubitta Bittiya Sanstha Limited
2026032401003609,SABBL,,,10,1848.1,18481,2026-03-24,182540058,9305,,,2026-03-24T11:13:12.367754,Salapa Bikas Bank Limited
2026032401003608,SABBL,,,10,1848.1,18481,2026-03-24,182540056,9305,,,2026-03-24T11:13:12.367697,Salapa Bikas Bank Limited
2026032401003607,SABBL,,,10,1848.1,18481,2026-03-24,182540054,9305,,,2026-03-24T11:13:12.367644,Salapa Bikas Bank Limited
2026032401003606,SABBL,,,10,1848.1,18481,2026-03-24,182540052,9305,,,2026-03-24T11:13:12.367554,Salapa Bikas Bank Limited
2026032401003605,SABBL,,,10,1848,18480,2026-03-24,182540050,9305,,,2026-03-24T11:13:12.35611,Salapa Bikas Bank Limited
2026032404002723,NGPL,,,247,490,121030,2026-03-24,182540048,2743,,,2026-03-24T11:13:12.203239,Ngadi Group Power Ltd.
2026032403000754,SWMF,,,16,727,11632,2026-03-24,182540046,706,,,2026-03-24T11:13:12.040013,Suryodaya Womi Laghubitta Bittiya Sanstha Limited
2026032401003604,SABBL,,,10,1848,18480,2026-03-24,182540044,9305,,,2026-03-24T11:13:12.036339,Salapa Bikas Bank Limited
2026032404002722,HPPL,,,500,419.4,209700,2026-03-24,182540042,2767,,,2026-03-24T11:13:12.034942,Himalayan Power Partner Ltd.
2026032405002061,PHCL,,,158,349,55142,2026-03-24,182540041,8133,,,2026-03-24T11:13:11.700527,Peoples Hydropower Company Limited
2026032405002060,PHCL,,,342,348.5,119187,2026-03-24,182540038,8133,,,2026-03-24T11:13:11.70029,Peoples Hydropower Company Limited
2026032401003603,CZBIL,,,2,227.4,454.8,2026-03-24,182540036,348,,,2026-03-24T11:13:11.622502,Citizens Bank International Limited
2026032404002721,HPPL,,,20,419.4,8388,2026-03-24,182540034,2767,,,2026-03-24T11:13:11.446944,Himalayan Power Partner Ltd.
2026032401003602,DHEL,,,10,701,7010,2026-03-24,182540032,9293,,,2026-03-24T11:13:11.403101,Daramkhola Hydro Energy Limited
2026032401003601,SOHL,,,10,584.5,5845,2026-03-24,182540030,9311,,,2026-03-24T11:13:11.117919,Solu Hydropower Limited
2026032401003600,SYPNL,,,162,1850,299700,2026-03-24,182540029,9303,,,2026-03-24T11:13:11.060559,SY Panel Nepal Limited
2026032401003599,SABBL,,,10,1848,18480,2026-03-24,182540026,9305,,,2026-03-24T11:13:11.045703,Salapa Bikas Bank Limited
2026032401003598,SABBL,,,10,1848,18480,2026-03-24,182540024,9305,,,2026-03-24T11:13:10.570927,Salapa Bikas Bank Limited
2026032404002720,MEN,,,2,610,1220,2026-03-24,182540022,2913,,,2026-03-24T11:13:10.539519,Mountain Energy Nepal Limited
2026032403000753,LBBL,,,327,522.3,170792.1,2026-03-24,182540020,358,,,2026-03-24T11:13:10.511467,Lumbini Bikas Bank Ltd.
2026032405002059,GVL,,,200,525,105000,2026-03-24,182540018,8045,,,2026-03-24T11:13:10.467828,Green Ventures Limited
2026032401003597,SOHL,,,10,584.5,5845,2026-03-24,182540016,9311,,,2026-03-24T11:13:10.296207,Solu Hydropower Limited
2026032401003596,SABBL,,,10,1848,18480,2026-03-24,182540014,9305,,,2026-03-24T11:13:10.256221,Salapa Bikas Bank Limited
2026032405002058,NIFRA,,,21,293,6153,2026-03-24,182540012,2919,,,2026-03-24T11:13:09.839882,Nepal Infrastructure Bank Limited
2026032405002057,NIFRA,,,17,293,4981,2026-03-24,182540010,2919,,,2026-03-24T11:13:09.839467,Nepal Infrastructure Bank Limited
2026032404002719,UAIL,,,43,500,21500,2026-03-24,182540008,180,,,2026-03-24T11:13:09.619265,United Ajod Insurance Limited
2026032401003595,GBIME,,,20,254,5080,2026-03-24,182540007,341,,,2026-03-24T11:13:09.604039,Global IME Bank Limited
2026032401003594,SYPNL,,,10,1847,18470,2026-03-24,182540004,9303,,,2026-03-24T11:13:09.525953,SY Panel Nepal Limited
2026032401003593,CZBIL,,,47,231.5,10880.5,2026-03-24,182539996,348,,,2026-03-24T11:13:09.405669,Citizens Bank International Limited
2026032404002718,NGPL,,,333,490,163170,2026-03-24,182540002,2743,,,2026-03-24T11:13:09.400782,Ngadi Group Power Ltd.
2026032404002717,NGPL,,,765,490,374850,2026-03-24,182540001,2743,,,2026-03-24T11:13:09.400652,Ngadi Group Power Ltd.
2026032404002716,NGPL,,,70,490.1,34307,2026-03-24,182539999,2743,,,2026-03-24T11:13:09.400498,Ngadi Group Power Ltd.
2026032404002715,NGPL,,,145,490.1,71064.5,2026-03-24,182539995,2743,,,2026-03-24T11:13:09.40035,Ngadi Group Power Ltd.
2026032404002714,NGPL,,,187,490.1,91648.7,2026-03-24,182539993,2743,,,2026-03-24T11:13:09.4002,Ngadi Group Power Ltd.
2026032404002713,NGPL,,,1000,490.2,490200,2026-03-24,182539991,2743,,,2026-03-24T11:13:09.400039,Ngadi Group Power Ltd.
2026032404002712,NGPL,,,1500,490.3,735450,2026-03-24,182539989,2743,,,2026-03-24T11:13:09.399724,Ngadi Group Power Ltd.
2026032401003592,KBL,,,30,245,7350,2026-03-24,182539987,142,,,2026-03-24T11:13:09.184539,Kumari Bank Limited
2026032401003591,KBL,,,157,245,38465,2026-03-24,182539985,142,,,2026-03-24T11:13:09.183518,Kumari Bank Limited
2026032403000752,EDBL,,,100,630,63000,2026-03-24,182539982,274,,,2026-03-24T11:13:09.100167,Excel Development Bank Ltd.
2026032404002711,SSHL,,,100,240.1,24010,2026-03-24,182539980,2907,,,2026-03-24T11:13:09.015542,Shiva Shree Hydropower Ltd
2026032401003590,SANIMA,,,325,365,118625,2026-03-24,182539979,171,,,2026-03-24T11:13:08.95847,Sanima Bank Limited
2026032401003589,KBL,,,50,245,12250,2026-03-24,182539976,142,,,2026-03-24T11:13:08.771143,Kumari Bank Limited
2026032401003588,SOHL,,,10,584.5,5845,2026-03-24,182539974,9311,,,2026-03-24T11:13:08.598361,Solu Hydropower Limited
2026032405002056,SANVI,,,10,813.5,8135,2026-03-24,182539972,9263,,,2026-03-24T11:13:08.240451,Sanvi Energy Limited
2026032403000751,SWBBL,,,85,806,68510,2026-03-24,182539970,268,,,2026-03-24T11:13:08.237518,Swabalamban Laghubitta Bittiya Sanstha Limited
2026032403000750,SWBBL,,,20,806,16120,2026-03-24,182539969,268,,,2026-03-24T11:13:08.237459,Swabalamban Laghubitta Bittiya Sanstha Limited
2026032403000749,SAPDBL,,,50,908,45400,2026-03-24,182539966,2860,,,2026-03-24T11:13:08.01045,Saptakoshi Development Bank Ltd
2026032403000748,SAPDBL,,,350,910,318500,2026-03-24,182539965,2860,,,2026-03-24T11:13:08.010425,Saptakoshi Development Bank Ltd
2026032403000747,SAPDBL,,,100,911,91100,2026-03-24,182539963,2860,,,2026-03-24T11:13:08.010387,Saptakoshi Development Bank Ltd
2026032403000746,KMCDB,,,10,993,9930,2026-03-24,182539961,593,,,2026-03-24T11:13:08.003427,Kalika Laghubitta Bittiya Sanstha Ltd
2026032401003587,SOHL,,,10,584.5,5845,2026-03-24,182539958,9311,,,2026-03-24T11:13:07.998954,Solu Hydropower Limited
2026032401003586,CITY,,,10,506.5,5065,2026-03-24,182539956,9173,,,2026-03-24T11:13:07.996695,City Hotel Limited
2026032404002710,API,,,280,352,98560,2026-03-24,182539955,697,,,2026-03-24T11:13:07.510932,Api Power Company Ltd.
2026032403000745,ILBS,,,44,1061,46684,2026-03-24,182539952,2832,,,2026-03-24T11:13:07.493234,Infinity Laghubitta Bittiya Sanstha Limited
2026032405002055,SHIVM,,,50,713.5,35675,2026-03-24,182539949,2809,,,2026-03-24T11:13:07.484854,SHIVAM CEMENTS LTD
2026032404002709,HPPL,,,154,419.4,64587.6,2026-03-24,182539948,2767,,,2026-03-24T11:13:07.484294,Himalayan Power Partner Ltd.
2026032401003585,HBL,,,10,230.5,2305,2026-03-24,182539946,134,,,2026-03-24T11:13:07.244205,Himalayan Bank Limited
2026032401003584,SABBL,,,10,1848.1,18481,2026-03-24,182539944,9305,,,2026-03-24T11:13:07.242604,Salapa Bikas Bank Limited
2026032401003583,SABBL,,,10,1848.1,18481,2026-03-24,182539942,9305,,,2026-03-24T11:13:07.089529,Salapa Bikas Bank Limited
2026032405002054,SHIVM,,,10,713.5,7135,2026-03-24,182539940,2809,,,2026-03-24T11:13:07.034919,SHIVAM CEMENTS LTD
2026032405002053,SHIVM,,,90,713.6,64224,2026-03-24,182539939,2809,,,2026-03-24T11:13:07.03443,SHIVAM CEMENTS LTD
2026032405002052,BNHC,,,400,379,151600,2026-03-24,182539937,8032,,,2026-03-24T11:13:06.916301,Buddha Bhumi Nepal Hydropower Company Limited
2026032401003582,SOHL,,,10,584.5,5845,2026-03-24,182539934,9311,,,2026-03-24T11:13:06.886222,Solu Hydropower Limited
2026032404002708,AVYAN,,,22,1265,27830,2026-03-24,182539932,8117,,,2026-03-24T11:13:06.664657,Aviyan Laghubitta Bittiya Sanstha Limited
2026032401003581,BANDIPUR,,,10,945,9450,2026-03-24,182539930,9297,,,2026-03-24T11:13:06.442985,Bandipur Cablecar and Tourism Limited
2026032401003580,PRVU,,,300,227,68100,2026-03-24,182539928,255,,,2026-03-24T11:13:06.286604,Prabhu  Bank Limited
2026032405002051,HDL,,,20,1242,24840,2026-03-24,182539927,235,,,2026-03-24T11:13:05.711526,Himalayan Distillery Limited
2026032405002050,SHIVM,,,10,713.6,7136,2026-03-24,182539924,2809,,,2026-03-24T11:13:05.708503,SHIVAM CEMENTS LTD
2026032404002707,AKJCL,,,100,415,41500,2026-03-24,182539923,2788,,,2026-03-24T11:13:05.553545,Ankhu Khola Jalvidhyut Company Ltd
2026032401003579,SABBL,,,10,1848.1,18481,2026-03-24,182539920,9305,,,2026-03-24T11:13:05.493142,Salapa Bikas Bank Limited
2026032401003578,SABBL,,,10,1848.1,18481,2026-03-24,182539918,9305,,,2026-03-24T11:13:05.491149,Salapa Bikas Bank Limited
2026032405002049,NRN,,,400,1632,652800,2026-03-24,182539916,2898,,,2026-03-24T11:13:05.445833,NRN Infrastructure and Development Limited
2026032405002048,NRN,,,400,1633,653200,2026-03-24,182539915,2898,,,2026-03-24T11:13:05.445809,NRN Infrastructure and Development Limited
2026032405002047,NRN,,,1000,1633.2,1633200,2026-03-24,182539913,2898,,,2026-03-24T11:13:05.445781,NRN Infrastructure and Development Limited
2026032405002046,NRN,,,200,1633.2,326640,2026-03-24,182539911,2898,,,2026-03-24T11:13:05.445693,NRN Infrastructure and Development Limited
2026032404002706,TRH,,,10,813,8130,2026-03-24,182539909,148,,,2026-03-24T11:13:05.442063,Taragaon Regency Hotel Limited
2026032405002045,MEHL,,,300,480,144000,2026-03-24,182539907,9203,,,2026-03-24T11:13:05.303096,Manakamana Engineering Hydropower Limited
2026032401003577,NMB,,,10,263.9,2639,2026-03-24,182539904,238,,,2026-03-24T11:13:05.29757,NMB Bank Limited
2026032401003576,ADBL,,,6,326.5,1959,2026-03-24,182539902,397,,,2026-03-24T11:13:05.269405,Agricultural Development Bank Limited
2026032401003575,SABBL,,,10,1848.1,18481,2026-03-24,182539900,9305,,,2026-03-24T11:13:04.896133,Salapa Bikas Bank Limited
2026032401003574,KBL,,,293,245,71785,2026-03-24,182539898,142,,,2026-03-24T11:13:04.710317,Kumari Bank Limited
2026032401003573,KBL,,,917,245,224665,2026-03-24,182539897,142,,,2026-03-24T11:13:04.70948,Kumari Bank Limited
2026032404002705,HPPL,,,88,419.4,36907.2,2026-03-24,182539894,2767,,,2026-03-24T11:13:04.415321,Himalayan Power Partner Ltd.
2026032404002704,HPPL,,,12,419.4,5032.8,2026-03-24,182539893,2767,,,2026-03-24T11:13:04.414965,Himalayan Power Partner Ltd.
2026032403000744,HLI,,,431,402.1,173305.1,2026-03-24,182539890,393,,,2026-03-24T11:13:04.402558,Himalayan Life Insurance Limited
2026032403000743,HLI,,,69,403,27807,2026-03-24,182539889,393,,,2026-03-24T11:13:04.402341,Himalayan Life Insurance Limited
2026032405002044,SONA,,,50,496,24800,2026-03-24,182539886,9216,,,2026-03-24T11:13:04.303343,Sonapur Minerals And Oil Limited
2026032401003572,SABBL,,,10,1848.1,18481,2026-03-24,182539884,9305,,,2026-03-24T11:13:03.559536,Salapa Bikas Bank Limited
2026032405002043,NIFRA,,,54,292.3,15784.2,2026-03-24,182539882,2919,,,2026-03-24T11:13:03.245858,Nepal Infrastructure Bank Limited
2026032404002703,UNHPL,,,50,539.9,26995,2026-03-24,182539881,2831,,,2026-03-24T11:13:03.196172,Union Hydropower Limited
2026032404002702,BARUN,,,41,386,15826,2026-03-24,182539878,686,,,2026-03-24T11:13:02.83605,Barun Hydropower Co. Ltd.
2026032404002701,GLH,,,10,312,3120,2026-03-24,182539877,2924,,,2026-03-24T11:13:02.463755,GreenLife Hydropower Limited
2026032405002042,SAHAS,,,54,621.2,33544.8,2026-03-24,182539875,8021,,,2026-03-24T11:13:02.315867,Sahas Urja Limited
2026032401003571,SOHL,,,10,584.5,5845,2026-03-24,182539872,9311,,,2026-03-24T11:13:02.138358,Solu Hydropower Limited
2026032405002041,GVL,,,15,525,7875,2026-03-24,182539870,8045,,,2026-03-24T11:13:01.625518,Green Ventures Limited
2026032403000742,SLBBL,,,12,890.1,10681.2,2026-03-24,182539868,545,,,2026-03-24T11:13:01.451995,Swarojgar Laghubitta Bittiya Sanstha Ltd.
2026032405002040,MEHL,,,200,480,96000,2026-03-24,182539867,9203,,,2026-03-24T11:13:01.445413,Manakamana Engineering Hydropower Limited
2026032401003570,KBL,,,83,245,20335,2026-03-24,182539864,142,,,2026-03-24T11:13:01.432986,Kumari Bank Limited
2026032401003569,KBL,,,250,245,61250,2026-03-24,182539863,142,,,2026-03-24T11:13:01.432965,Kumari Bank Limited
2026032401003568,KBL,,,200,245,49000,2026-03-24,182539861,142,,,2026-03-24T11:13:01.43294,Kumari Bank Limited
2026032401003567,KBL,,,17,245,4165,2026-03-24,182539859,142,,,2026-03-24T11:13:01.432919,Kumari Bank Limited
2026032401003566,KBL,,,100,245.1,24510,2026-03-24,182539857,142,,,2026-03-24T11:13:01.432893,Kumari Bank Limited
2026032401003565,KBL,,,850,245.1,208335,2026-03-24,182539855,142,,,2026-03-24T11:13:01.432863,Kumari Bank Limited
2026032401003564,SABBL,,,10,1848.1,18481,2026-03-24,182539852,9305,,,2026-03-24T11:13:01.42808,Salapa Bikas Bank Limited
2026032404002700,HPPL,,,150,419.4,62910,2026-03-24,182539850,2767,,,2026-03-24T11:13:00.462825,Himalayan Power Partner Ltd.
2026032401003563,KBL,,,50,245.1,12255,2026-03-24,182539848,142,,,2026-03-24T11:13:00.430834,Kumari Bank Limited
